# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Duct,0,BCEQUETROM,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.804347826086956275e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,37,25
# x,y,z,u,w
3.110414969852077860e+01, 1.762469798947937427e+00, -4.736838626463520718e+00, 7.777777777777777901e-01, 3.533286772417714161e+00
3.145783938880834185e+01, 1.686442828694671991e+00, -4.532507471646779251e+00, 7.777777777777777901e-01, 3.723464124463156111e+00
3.170806691422859558e+01, 1.635652062424040043e+00, -4.396001493682208050e+00, 7.777777777777777901e-01, 3.855997787961553236e+00
3.187541754711798703e+01, 1.605408175130463633e+00, -4.314717596714364056e+00, 7.777777777777777901e-01, 3.942284652561525604e+00
3.198270935857755504e+01, 1.588850103546978865e+00, -4.270215890584013074e+00, 7.777777777777777901e-01, 4.000000000000000000e+00
3.198270935857755504e+01, 8.183967204192570399e-01, -4.481958608425392399e+00, 8.888888888888888395e-01, 0.000000000000000000e+00
3.188023793288285646e+01, 8.249500855024496371e-01, -4.517848184123744559e+00, 8.888888888888888395e-01, 5.771534743847431259e-02
3.171500293799123682e+01, 8.351555146005583685e-01, -4.573738328423821997e+00, 8.888888888888888395e-01, 1.440022120384465143e-01
3.146038941854135018e+01, 8.503962904812776280e-01, -4.657204604562707573e+00, 8.888888888888888395e-01, 2.765358755368439447e-01
3.109352616458856033e+01, 8.714330674516310715e-01, -4.772412744189048261e+00, 8.888888888888888395e-01, 4.667132275822860055e-01
3.061214833015359460e+01, 8.969351785768047147e-01, -4.912075335251165242e+00, 8.888888888888888395e-01, 7.145652345573094699e-01
3.005016437309875954e+01, 9.210620982948178881e-01, -5.044206675500845449e+00, 8.888888888888888395e-01, 1.000000000000000000e+00
2.947626490652759657e+01, 9.331541118870780860e-01, -5.110428720458774166e+00, 8.888888888888888395e-01, 1.285434765442690752e+00
2.897547307831841579e+01, 9.390198329419771062e-01, -5.142552406100085349e+00, 8.888888888888888395e-01, 1.533286772417713939e+00
2.859051223642776307e+01, 9.407278191375203491e-01, -5.151906211218298282e+00, 8.888888888888888395e-01, 1.723464124463156111e+00
2.832215696408159999e+01, 9.402619399343261630e-01, -5.149354818656297184e+00, 8.888888888888888395e-01, 1.855997787961553458e+00
2.814746594534253177e+01, 9.396278729488976023e-01, -5.145882343861672759e+00, 8.888888888888888395e-01, 1.942284652561525382e+00
2.804347826086956275e+01, 9.431829145260068881e-01, -5.165351568019453943e+00, 8.888888888888888395e-01, 2.000000000000000000e+00
2.808565367535932111e+01, 9.615339496359140981e-01, -5.265851212913227997e+00, 8.888888888888888395e-01, 2.057715347438474396e+00
2.823809501456726068e+01, 9.812806200587814720e-01, -5.373994069893604397e+00, 8.888888888888888395e-01, 2.144002212038446320e+00
2.850474303975241597e+01, 1.001331187500950293e+00, -5.483801222230684225e+00, 8.888888888888888395e-01, 2.276535875536843889e+00
2.891040353619187897e+01, 1.016991878125543813e+00, -5.569567166066365260e+00, 8.888888888888888395e-01, 2.466713227582285839e+00
2.945081802297411144e+01, 1.019969258459153760e+00, -5.585872822093364221e+00, 8.888888888888888395e-01, 2.714565234557309914e+00
3.006381579322459174e+01, 1.000711732874565607e+00, -5.480408772180503263e+00, 8.888888888888888395e-01, 3.000000000000000000e+00
3.063610944426656602e+01, 9.567048311025515561e-01, -5.239404492341545705e+00, 8.888888888888888395e-01, 3.285434765442690974e+00
3.110414969852077860e+01, 9.078260435499481140e-01, -4.971719276632765805e+00, 8.888888888888888395e-01, 3.533286772417714161e+00
3.145783938880833830e+01, 8.686655066435507999e-01, -4.757256167093086852e+00, 8.888888888888888395e-01, 3.723464124463156111e+00
3.170806691422859558e+01, 8.425038212519134762e-01, -4.613981410332214317e+00, 8.888888888888888395e-01, 3.855997787961553236e+00
3.187541754711798703e+01, 8.269255749978856596e-01, -4.528666973995466805e+00, 8.888888888888888395e-01, 3.942284652561525604e+00
3.198270935857755504e+01, 8.183967204192570399e-01, -4.481958608425392399e+00, 8.888888888888888395e-01, 4.000000000000000000e+00
3.198270935857755504e+01, 0.000000000000000000e+00, -4.555407775129525660e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
3.188023793288285646e+01, 0.000000000000000000e+00, -4.591885499817797367e+00, 1.000000000000000000e+00, 5.771534743847431259e-02
3.171500293799123682e+01, 0.000000000000000000e+00, -4.648691557200628210e+00, 1.000000000000000000e+00, 1.440022120384465143e-01
3.146038941854135018e+01, 0.000000000000000000e+00, -4.733525656866214071e+00, 1.000000000000000000e+00, 2.765358755368439447e-01
3.109352616458856033e+01, 0.000000000000000000e+00, -4.850621797385105793e+00, 1.000000000000000000e+00, 4.667132275822860055e-01
3.061214833015359460e+01, 0.000000000000000000e+00, -4.992573142500857486e+00, 1.000000000000000000e+00, 7.145652345573094699e-01
3.005016437309875954e+01, 0.000000000000000000e+00, -5.126869816633495169e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
2.947626490652759657e+01, 0.000000000000000000e+00, -5.194177091162814008e+00, 1.000000000000000000e+00, 1.285434765442690752e+00
2.897547307831841579e+01, 0.000000000000000000e+00, -5.226827211371677606e+00, 1.000000000000000000e+00, 1.533286772417713939e+00
2.859051223642776307e+01, 0.000000000000000000e+00, -5.236334304204363299e+00, 1.000000000000000000e+00, 1.723464124463156111e+00
2.832215696408159999e+01, 0.000000000000000000e+00, -5.233741100087641485e+00, 1.000000000000000000e+00, 1.855997787961553458e+00
2.814746594534253177e+01, 0.000000000000000000e+00, -5.230211719283311744e+00, 1.000000000000000000e+00, 1.942284652561525382e+00
2.804347826086956275e+01, 0.000000000000000000e+00, -5.250000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
2.808565367535932111e+01, 0.000000000000000000e+00, -5.352146606817436592e+00, 1.000000000000000000e+00, 2.057715347438474396e+00
2.823809501456726068e+01, 0.000000000000000000e+00, -5.462061680684261233e+00, 1.000000000000000000e+00, 2.144002212038446320e+00
2.850474303975241597e+01, 0.000000000000000000e+00, -5.573668323945275560e+00, 1.000000000000000000e+00, 2.276535875536843889e+00
2.891040353619187897e+01, 0.000000000000000000e+00, -5.660839777661052175e+00, 1.000000000000000000e+00, 2.466713227582285839e+00
2.945081802297411144e+01, 0.000000000000000000e+00, -5.677412646518954276e+00, 1.000000000000000000e+00, 2.714565234557309914e+00
3.006381579322459174e+01, 0.000000000000000000e+00, -5.570220279309994638e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
3.063610944426656602e+01, 0.000000000000000000e+00, -5.325266484298579073e+00, 1.000000000000000000e+00, 3.285434765442690974e+00
3.110414969852077860e+01, 0.000000000000000000e+00, -5.053194513211053618e+00, 1.000000000000000000e+00, 3.533286772417714161e+00
3.145783938880834185e+01, 0.000000000000000000e+00, -4.835216838263551864e+00, 1.000000000000000000e+00, 3.723464124463156111e+00
3.170806691422859558e+01, 0.000000000000000000e+00, -4.689594132221300171e+00, 1.000000000000000000e+00, 3.855997787961553236e+00
3.187541754711798703e+01, 0.000000000000000000e+00, -4.602881585191386904e+00, 1.000000000000000000e+00, 3.942284652561525604e+00
3.198270935857755504e+01, 0.000000000000000000e+00, -4.555407775129525660e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
3.198270935857755504e+01, -8.183967204192570399e-01, -4.481958608425392399e+00, 1.111111111111111160e+00, 0.000000000000000000e+00
3.188023793288285646e+01, -8.249500855024496371e-01, -4.517848184123744559e+00, 1.111111111111111160e+00, 5.771534743847431259e-02
3.171500293799123682e+01, -8.351555146005583685e-01, -4.573738328423821997e+00, 1.111111111111111160e+00, 1.440022120384465143e-01
3.146038941854135018e+01, -8.503962904812776280e-01, -4.657204604562707573e+00, 1.111111111111111160e+00, 2.765358755368439447e-01
3.109352616458856033e+01, -8.714330674516310715e-01, -4.772412744189048261e+00, 1.111111111111111160e+00, 4.667132275822860055e-01
3.061214833015359460e+01, -8.969351785768047147e-01, -4.912075335251165242e+00, 1.111111111111111160e+00, 7.145652345573094699e-01
3.005016437309875954e+01, -9.210620982948178881e-01, -5.044206675500845449e+00, 1.111111111111111160e+00, 1.000000000000000000e+00
2.947626490652759657e+01, -9.331541118870780860e-01, -5.110428720458774166e+00, 1.111111111111111160e+00, 1.285434765442690752e+00
2.897547307831841579e+01, -9.390198329419771062e-01, -5.142552406100085349e+00, 1.111111111111111160e+00, 1.533286772417713939e+00
2.859051223642776307e+01, -9.407278191375203491e-01, -5.151906211218298282e+00, 1.111111111111111160e+00, 1.723464124463156111e+00
2.832215696408159999e+01, -9.402619399343261630e-01, -5.149354818656297184e+00, 1.111111111111111160e+00, 1.855997787961553458e+00
2.814746594534253177e+01, -9.396278729488976023e-01, -5.145882343861672759e+00, 1.111111111111111160e+00, 1.942284652561525382e+00
2.804347826086956275e+01, -9.431829145260068881e-01, -5.165351568019453943e+00, 1.111111111111111160e+00, 2.000000000000000000e+00
2.808565367535932111e+01, -9.615339496359140981e-01, -5.265851212913227997e+00, 1.111111111111111160e+00, 2.057715347438474396e+00
2.823809501456726068e+01, -9.812806200587814720e-01, -5.373994069893604397e+00, 1.111111111111111160e+00, 2.144002212038446320e+00
2.850474303975241597e+01, -1.001331187500950293e+00, -5.483801222230684225e+00, 1.111111111111111160e+00, 2.276535875536843889e+00
2.891040353619187897e+01, -1.016991878125543813e+00, -5.569567166066365260e+00, 1.111111111111111160e+00, 2.466713227582285839e+00
2.945081802297411144e+01, -1.019969258459153760e+00, -5.585872822093364221e+00, 1.111111111111111160e+00, 2.714565234557309914e+00
3.006381579322459174e+01, -1.000711732874565607e+00, -5.480408772180503263e+00, 1.111111111111111160e+00, 3.000000000000000000e+00
3.063610944426656602e+01, -9.567048311025515561e-01, -5.239404492341545705e+00, 1.111111111111111160e+00, 3.285434765442690974e+00
3.110414969852077860e+01, -9.078260435499481140e-01, -4.971719276632765805e+00, 1.111111111111111160e+00, 3.533286772417714161e+00
3.145783938880833830e+01, -8.686655066435507999e-01, -4.757256167093086852e+00, 1.111111111111111160e+00, 3.723464124463156111e+00
3.170806691422859558e+01, -8.425038212519134762e-01, -4.613981410332214317e+00, 1.111111111111111160e+00, 3.855997787961553236e+00
3.187541754711798703e+01, -8.269255749978856596e-01, -4.528666973995466805e+00, 1.111111111111111160e+00, 3.942284652561525604e+00
3.198270935857755504e+01, -8.183967204192570399e-01, -4.481958608425392399e+00, 1.111111111111111160e+00, 4.000000000000000000e+00
3.198270935857755504e+01, -1.588850103546979309e+00, -4.270215890584013074e+00, 1.222222222222222321e+00, 0.000000000000000000e+00
3.188023793288285646e+01, -1.601572924314977442e+00, -4.304409922667513655e+00, 1.222222222222222321e+00, 5.771534743847431259e-02
3.171500293799123682e+01, -1.621385927806688443e+00, -4.357659629585506345e+00, 1.222222222222222321e+00, 1.440022120384465143e-01
3.146038941854135018e+01, -1.650974644051557805e+00, -4.437182679625756521e+00, 1.222222222222222321e+00, 2.765358755368439447e-01
3.109352616458856033e+01, -1.691815820993857411e+00, -4.546948001338500411e+00, 1.222222222222222321e+00, 4.667132275822860055e-01
3.061214833015359460e+01, -1.741326077927855653e+00, -4.680012464395449712e+00, 1.222222222222222321e+00, 7.145652345573094699e-01
3.005016437309875954e+01, -1.788166513545189185e+00, -4.805901478122099668e+00, 1.222222222222222321e+00, 1.000000000000000000e+00
2.947626490652759657e+01, -1.811642166084842298e+00, -4.868994972148290579e+00, 1.222222222222222321e+00, 1.285434765442690752e+00
2.897547307831841579e+01, -1.823029982376040969e+00, -4.899601027418809984e+00, 1.222222222222222321e+00, 1.533286772417713939e+00
2.859051223642776307e+01, -1.826345897476794544e+00, -4.908512927492616029e+00, 1.222222222222222321e+00, 1.723464124463156111e+00
2.832215696408159999e+01, -1.825441431217623478e+00, -4.906082071250237320e+00, 1.222222222222222321e+00, 1.855997787961553458e+00
2.814746594534253177e+01, -1.824210442174879265e+00, -4.902773647781134336e+00, 1.222222222222222321e+00, 1.942284652561525382e+00
2.804347826086956275e+01, -1.831112263793874373e+00, -4.921323080660683580e+00, 1.222222222222222321e+00, 2.000000000000000000e+00
2.808565367535932111e+01, -1.866739293212605677e+00, -5.017074786135315989e+00, 1.222222222222222321e+00, 2.057715347438474396e+00
2.823809501456726068e+01, -1.905075834114196898e+00, -5.120108612789283420e+00, 1.222222222222222321e+00, 2.144002212038446320e+00
2.850474303975241241e+01, -1.944002366151551087e+00, -5.224728107919854203e+00, 1.222222222222222321e+00, 2.276535875536843889e+00
2.891040353619187897e+01, -1.974406312428065080e+00, -5.306442181661985558e+00, 1.222222222222222321e+00, 2.466713227582285839e+00
2.945081802297411144e+01, -1.980186652125579982e+00, -5.321977503952110666e+00, 1.222222222222222321e+00, 2.714565234557309914e+00
3.006381579322459174e+01, -1.942799745805308564e+00, -5.221495928558566924e+00, 1.222222222222222321e+00, 3.000000000000000000e+00
3.063610944426656602e+01, -1.857363955689451007e+00, -4.991877497113785367e+00, 1.222222222222222321e+00, 3.285434765442690974e+00
3.110414969852077860e+01, -1.762469798947938093e+00, -4.736838626463519830e+00, 1.222222222222222321e+00, 3.533286772417714161e+00
3.145783938880834185e+01, -1.686442828694672436e+00, -4.532507471646779251e+00, 1.222222222222222321e+00, 3.723464124463156111e+00
3.170806691422859558e+01, -1.635652062424040931e+00, -4.396001493682208050e+00, 1.222222222222222321e+00, 3.855997787961553236e+00
3.187541754711798703e+01, -1.605408175130464077e+00, -4.314717596714362280e+00, 1.222222222222222321e+00, 3.942284652561525604e+00
3.198270935857755504e+01, -1.588850103546979309e+00, -4.270215890584013074e+00, 1.222222222222222321e+00, 4.000000000000000000e+00
3.198270935857755859e+01, -2.298452975976635670e+00, -3.933086795011917047e+00, 1.333333333333333259e+00, 0.000000000000000000e+00
3.188023793288285646e+01, -2.316857987998689250e+00, -3.964581243887998596e+00, 1.333333333333333259e+00, 5.771534743847431259e-02
3.171500293799123682e+01, -2.345519758380234077e+00, -4.013626941923835290e+00, 1.333333333333333259e+00, 1.440022120384465143e-01
3.146038941854135018e+01, -2.388323212750489866e+00, -4.086871730015708692e+00, 1.333333333333333259e+00, 2.765358755368439447e-01
3.109352616458856033e+01, -2.447404635520237903e+00, -4.187971193939906911e+00, 1.333333333333333259e+00, 4.667132275822860055e-01
3.061214833015359460e+01, -2.519026871713113014e+00, -4.310530356273747365e+00, 1.333333333333333259e+00, 7.145652345573094699e-01
3.005016437309875954e+01, -2.586786906722305268e+00, -4.426480563526067336e+00, 1.333333333333333259e+00, 1.000000000000000000e+00
2.947626490652759657e+01, -2.620747116890842943e+00, -4.484592891933808723e+00, 1.333333333333333259e+00, 1.285434765442690752e+00
2.897547307831841579e+01, -2.637220892601937372e+00, -4.512782631028105840e+00, 1.333333333333333259e+00, 1.533286772417713939e+00
2.859051223642776307e+01, -2.642017742169054273e+00, -4.520990945876082634e+00, 1.333333333333333259e+00, 1.723464124463156111e+00
2.832215696408159999e+01, -2.640709328517934829e+00, -4.518752003201416123e+00, 1.333333333333333259e+00, 1.855997787961553458e+00
2.814746594534253177e+01, -2.638928562401374744e+00, -4.515704776318267832e+00, 1.333333333333333259e+00, 1.942284652561525382e+00
2.804347826086956275e+01, -2.648912834929302296e+00, -4.532789750797984851e+00, 1.333333333333333259e+00, 2.000000000000000000e+00
2.808565367535931756e+01, -2.700451398328004071e+00, -4.620981958885770347e+00, 1.333333333333333259e+00, 2.057715347438474396e+00
2.823809501456726068e+01, -2.755909579264772979e+00, -4.715881372272769489e+00, 1.333333333333333259e+00, 2.144002212038446320e+00
2.850474303975241597e+01, -2.812221249702387293e+00, -4.812241267262196587e+00, 1.333333333333333259e+00, 2.276535875536843889e+00
2.891040353619187897e+01, -2.856204027338038021e+00, -4.887504100017440400e+00, 1.333333333333333259e+00, 2.466713227582285839e+00
2.945081802297411144e+01, -2.864565948295999309e+00, -4.901812924798472970e+00, 1.333333333333333259e+00, 2.714565234557309914e+00
3.006381579322459174e+01, -2.810481522142424637e+00, -4.809264265093987412e+00, 1.333333333333333259e+00, 3.000000000000000000e+00
3.063610944426656602e+01, -2.686888902795685485e+00, -4.597773969580307707e+00, 1.333333333333333259e+00, 3.285434765442690974e+00
3.110414969852077860e+01, -2.549613676845539967e+00, -4.362870152051748107e+00, 1.333333333333333259e+00, 3.533286772417714161e+00
3.145783938880833830e+01, -2.439631989055733641e+00, -4.174670729022260218e+00, 1.333333333333333259e+00, 3.723464124463156111e+00
3.170806691422859558e+01, -2.366157349990503977e+00, -4.048941755797158315e+00, 1.333333333333333259e+00, 3.855997787961553236e+00
3.187541754711798703e+01, -2.322406115937751814e+00, -3.974075137808057434e+00, 1.333333333333333259e+00, 3.942284652561525604e+00
3.198270935857755859e+01, -2.298452975976635670e+00, -3.933086795011917047e+00, 1.333333333333333259e+00, 4.000000000000000000e+00
3.198270935857755859e+01, -2.934298164301698542e+00, -3.483478495115635898e+00, 1.444444444444444420e+00, 0.000000000000000000e+00
3.188023793288285646e+01, -2.957794748114693562e+00, -3.511372676224094214e+00, 1.444444444444444420e+00, 5.771534743847431259e-02
3.171500293799123682e+01, -2.994385525083044453e+00, -3.554811746676962869e+00, 1.444444444444444420e+00, 1.440022120384465143e-01
3.146038941854134663e+01, -3.049030148617726255e+00, -3.619683603692915419e+00, 1.444444444444444420e+00, 2.765358755368439447e-01
3.109352616458856033e+01, -3.124455885924333653e+00, -3.709225947099703546e+00, 1.444444444444444420e+00, 4.667132275822860055e-01
3.061214833015359460e+01, -3.215891733592540547e+00, -3.817774837226098228e+00, 1.444444444444444420e+00, 7.145652345573094699e-01
3.005016437309875954e+01, -3.302396938797362402e+00, -3.920470270741551744e+00, 1.444444444444444420e+00, 1.000000000000000000e+00
2.947626490652759657e+01, -3.345751918602636987e+00, -3.971939525517774960e+00, 1.444444444444444420e+00, 1.285434765442690752e+00
2.897547307831841579e+01, -3.366783007919415205e+00, -3.996906772628222804e+00, 1.444444444444444420e+00, 1.533286772417713939e+00
2.859051223642776307e+01, -3.372906860365534332e+00, -4.004176759217466852e+00, 1.444444444444444420e+00, 1.723464124463156111e+00
2.832215696408159999e+01, -3.371236486503308427e+00, -4.002193759841787823e+00, 1.444444444444444420e+00, 1.855997787961553458e+00
2.814746594534253177e+01, -3.368963088351818236e+00, -3.999494874749638385e+00, 1.444444444444444420e+00, 1.942284652561525382e+00
2.804347826086956275e+01, -3.381709415057996715e+00, -4.014626791305657250e+00, 1.444444444444444420e+00, 2.000000000000000000e+00
2.808565367535932111e+01, -3.447505632580044832e+00, -4.092737363566656406e+00, 1.444444444444444420e+00, 2.057715347438474396e+00
2.823809501456726068e+01, -3.518305792609041749e+00, -4.176788411245531130e+00, 1.444444444444444420e+00, 2.144002212038446320e+00
2.850474303975241597e+01, -3.590195551904049154e+00, -4.262132986507123356e+00, 1.444444444444444420e+00, 2.276535875536843889e+00
2.891040353619187897e+01, -3.646345747285941741e+00, -4.328792196702250905e+00, 1.444444444444444420e+00, 2.466713227582285839e+00
2.945081802297411144e+01, -3.657020914267139489e+00, -4.341465317335723384e+00, 1.444444444444444420e+00, 2.714565234557309914e+00
3.006381579322459174e+01, -3.587974545236112256e+00, -4.259496298436568296e+00, 1.444444444444444420e+00, 3.000000000000000000e+00
3.063610944426656602e+01, -3.430191201456247008e+00, -4.072182380706125038e+00, 1.444444444444444420e+00, 3.285434765442690974e+00
3.110414969852077860e+01, -3.254940087894329093e+00, -3.864131442745874168e+00, 1.444444444444444420e+00, 3.533286772417714161e+00
